Ingredient,Molecule,PubChem_ID,conc_level
Beer,Isoxanthohumol,513197.0,4.9365
Beer,2-Acetylfuran,14505.0,7.5915
Beer,2-Undecanone,8163.0,0.0836
Beer,gamma-Butyrolactone,7302.0,1.1878
Beer,Furfuryl acetate,12170.0,32.5827
Beer,1-propanol,1031.0,304.048
Beer,Benzyl isobutyrate,7646.0,52.3361
Beer,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,271.8678
Beer,Ethyl Lactate,7344.0,10.3106
Beer,lactic acid,612.0,22.116
Beer,resorcinol,5054.0,7.5712
Beer,3-Acetylpyridine,9589.0,1.8566
Beer,indole,798.0,3.0704
Beer,Methyl Hexanoate,7824.0,30.1814
Beer,Myrcene,31253.0,0.4503
Beer,methylglyoxal,880.0,1.7893
Beer,Nonyl Acetate,8918.0,72.2761
Beer,Isoamyl Acetate,31276.0,24.6463
Beer,"2,3-butanedione",650.0,1.2713
Beer,Isobutyl benzoate,61048.0,18.2151
Beer,"3-Methylcyclopentane-1,2-dione",61209.0,1.2959
Beer,13679-85-1,61664.0,3.5097
Beer,Dodecanal,8194.0,5.946
Beer,2-Methoxy-4-vinylphenol,332.0,4.6726
Beer,2-Acetyl-5-Methylfuran,14514.0,0.5445
Beer,2-Phenylethyl propionate,31225.0,66.5621
Beer,9-Decenoic acid,61743.0,98.4255
Beer,4-Decenoic acid,5282726.0,84.2677
Beer,trans-2-Nonenal,5283335.0,0.3563
Beer,2-Methoxy-4-Methylphenol,7144.0,0.032
Beer,Ethyl Propionate,7749.0,31.5164
Beer,4-hydroxybenzaldehyde,126.0,24.9607
Beer,Fenchol,15406.0,4.7806
Beer,Cinnamic Acid,444539.0,11.4167
Beer,luteolin,5280445.0,0.1527
Beer,2-Methylpentanal,31245.0,45.4796
Beer,"2,6-Dimethoxy-4-methylphenol",240925.0,2.6082
Beer,2-Methyl-2-Pentenal,5319754.0,2.1689
Beer,4-Ethylphenol,31242.0,5.4624
Beer,gamma-Nonanolactone,7710.0,1.0546
Beer,2-Methylbutanoic acid,8314.0,37.2615
Beer,Geranyl isobutyrate,6086514.0,49.711
Beer,2-Pentenoic Acid,638122.0,66.5524
Beer,naringin,442428.0,1.6834
Beer,1-Penten-3-Ol,12020.0,0.6571
Beer,3-Ethylpyridine,10823.0,1.3157
Beer,Hexyl octanoate,14228.0,42.732
Beer,28664-35-9,62835.0,1.9556
Beer,Isoamyl nonanoate,522676.0,6.3812
Beer,Nonanoic Acid,8158.0,95.4101
Beer,propionic acid,1032.0,11.2975
Beer,S-Methyl 2-methylbutanethioate,65285.0,3.8611
Beer,nerol,643820.0,0.3763
Beer,Methyl Linoleate,5284421.0,3.7669
Beer,3-Methylbutanal,11552.0,20.6215
Beer,farnesol,445070.0,3.3367
Beer,gamma-Valerolactone,7921.0,0.8975
Bantu Beer,1-octanol,957.0,308.646
Bantu Beer,Phenethyl acetate,7654.0,44.8757
Bantu Beer,Pentanal,8063.0,47.2239
Bantu Beer,Propionaldehyde,527.0,37.1149
Bantu Beer,1-Phenyl-1-propanol,7147.0,580.9627
Bantu Beer,2-Methylbutyl Acetate,12209.0,74.3299
Bantu Beer,dimethyl sulfide,1068.0,0.2042
Bantu Beer,benzaldehyde,240.0,1.2344
Bantu Beer,2-Acetylpyridine,14286.0,1.8546
Bantu Beer,Methyl tetradecanoate,31284.0,0.3248
Bantu Beer,2-Methyl-1-propanol,6560.0,387.7794
Bantu Beer,Isobutyl Acetate,8038.0,22.2161
Bantu Beer,Oxirane,6354.0,4.6883
Brandy,2-Furaldehyde,7362.0,42.562
Brandy,2-Methylhexanoic Acid,20653.0,21.9761
Brandy,Ethyl 2-octenoate,5364399.0,4.6502
Brandy,Isoamyl laurate,61386.0,4.8334
Brandy,Ethyl Undecanoate,12327.0,99.7823
Brandy,Ethyl Butyrate,7762.0,61.5521
Brandy,2-Heptanone,8051.0,3.4292
Brandy,2-Methyl-1-propanol,6560.0,585.5798
Brandy,Vanillic acid,8468.0,45.2009
Brandy,Ethyl Lactate,7344.0,43.9795
Brandy,Propyl Formate,8073.0,24.3779
Brandy,2-Phenylethanol,6054.0,372.0502
Brandy,3-Acetylpyridine,9589.0,1.5352
Brandy,Ethyl Formate,8025.0,75.7785
Brandy,1-octanol,957.0,92.0606
Brandy,cis-3-Hexenyl acetate,5363388.0,87.7016
Brandy,Heptanoic Acid,8094.0,15.9035
Brandy,guaiacol,460.0,2.7764
Brandy,Furfuryl Alcohol,7361.0,529.3517
Brandy,Methyl Acetate,6584.0,8.3221
Brandy,Dimethyl trisulfide,19310.0,0.0307
Brandy,2-Phenylethyl formate,7711.0,16.2429
Brandy,trans-2-Hexen-1-Ol,5318042.0,4.3659
Brandy,Ethyl Propionate,7749.0,15.913
Brandy,4-hydroxybenzaldehyde,126.0,49.5628
Brandy,1-butanol,263.0,440.8118
Brandy,1-Hexanol,8103.0,330.9287
Brandy,"2,4-Dimethylbenzaldehyde",61814.0,8.2928
Brandy,Pyridine,1049.0,0.9222
Brandy,Thiazole,9256.0,0.0341
Brandy,4-Methyl-5-Thiazoleethanol,1136.0,427.2145
Brandy,Methyl octanoate,8091.0,49.3466
Brandy,4-isopropylbenzaldehyde,326.0,25.8207
Brandy,Hexanoic Acid,8892.0,80.0101
Brandy,octanoic acid,379.0,93.6244
Brandy,2-Acetylpyridine,14286.0,0.2363
Brandy,3-Methyl-1-Pentanol,11508.0,174.3855
Brandy,Isobutyl Acetate,8038.0,43.477
Brandy,Ethyl Heptanoate,7797.0,61.1402
Brandy,Methyl 2-furoate,11902.0,2.4843
Brandy,Isovaleric Acid,10430.0,50.1588
Brandy,Ethyl Cinnamate,637758.0,92.6974
Brandy,cis-3-Hexenyl lactate,5364231.0,43.0869
Brandy,Phenethyl acetate,7654.0,13.0182
Brandy,2-Heptanol,10976.0,362.6801
Brandy,Isobutyraldehyde,6561.0,0.6947
Brandy,Ethyl dodecanoate,7800.0,80.8014
Brandy,nerol,643820.0,0.6183
Brandy,4-Ethyl-2-methoxyphenol,62465.0,7.7211
Brandy,Ethyl caproate,31265.0,3.5428
Anise Brandy,2-Furaldehyde,7362.0,36.2569
Anise Brandy,2-Methylhexanoic Acid,20653.0,5.0296
Anise Brandy,Ethyl 2-octenoate,5364399.0,1.0864
Anise Brandy,Isoamyl laurate,61386.0,0.8056
Anise Brandy,Ethyl Undecanoate,12327.0,77.2034
Anise Brandy,1-propanol,1031.0,475.2602
Anise Brandy,Ethyl Butyrate,7762.0,9.7705
Anise Brandy,2-Heptanone,8051.0,4.9826
Anise Brandy,2-Methyl-1-propanol,6560.0,135.9072
Anise Brandy,Vanillic acid,8468.0,22.5316
Anise Brandy,Ethyl Lactate,7344.0,71.8648
Anise Brandy,Propyl Formate,8073.0,2.9954
Anise Brandy,2-Phenylethanol,6054.0,47.8965
Anise Brandy,3-Acetylpyridine,9589.0,0.8088
Anise Brandy,Ethyl Formate,8025.0,26.5939
Anise Brandy,1-octanol,957.0,70.6229
Anise Brandy,cis-3-Hexenyl acetate,5363388.0,21.0809
Anise Brandy,Heptanoic Acid,8094.0,87.9252
Anise Brandy,guaiacol,460.0,4.8058
Anise Brandy,Furfuryl Alcohol,7361.0,299.4374
Anise Brandy,Methyl Acetate,6584.0,88.7617
Anise Brandy,Dimethyl trisulfide,19310.0,0.3057
Anise Brandy,2-Phenylethyl formate,7711.0,97.365
Anise Brandy,trans-2-Hexen-1-Ol,5318042.0,3.7963
Anise Brandy,Ethyl Propionate,7749.0,92.4129
Anise Brandy,4-hydroxybenzaldehyde,126.0,47.841
Anise Brandy,1-butanol,263.0,445.5623
Anise Brandy,1-Hexanol,8103.0,497.0166
Anise Brandy,"2,4-Dimethylbenzaldehyde",61814.0,44.0463
Anise Brandy,Pyridine,1049.0,0.2257
Anise Brandy,Thiazole,9256.0,0.041
Anise Brandy,4-Methyl-5-Thiazoleethanol,1136.0,164.0741
Anise Brandy,Methyl octanoate,8091.0,79.0384
Anise Brandy,4-isopropylbenzaldehyde,326.0,21.7717
Anise Brandy,Hexanoic Acid,8892.0,39.8984
Anise Brandy,octanoic acid,379.0,7.3966
Anise Brandy,2-Acetylpyridine,14286.0,0.5855
Anise Brandy,3-Methyl-1-Pentanol,11508.0,347.6398
Anise Brandy,Isobutyl Acetate,8038.0,30.5016
Anise Brandy,Ethyl Heptanoate,7797.0,18.2388
Anise Brandy,Methyl 2-furoate,11902.0,2.0711
Anise Brandy,Isovaleric Acid,10430.0,43.3773
Anise Brandy,Ethyl Cinnamate,637758.0,31.3876
Anise Brandy,cis-3-Hexenyl lactate,5364231.0,2.9153
Anise Brandy,Phenethyl acetate,7654.0,88.8943
Anise Brandy,2-Heptanol,10976.0,167.2256
Anise Brandy,Isobutyraldehyde,6561.0,34.6956
Anise Brandy,Ethyl dodecanoate,7800.0,1.3535
Anise Brandy,nerol,643820.0,4.312
Anise Brandy,4-Ethyl-2-methoxyphenol,62465.0,0.4412
Anise Brandy,Ethyl caproate,31265.0,0.0587
Apple Brandy,2-Furaldehyde,7362.0,8.8922
Apple Brandy,2-Methylhexanoic Acid,20653.0,62.5379
Apple Brandy,Ethyl 2-octenoate,5364399.0,2.3058
Apple Brandy,Isoamyl laurate,61386.0,3.9382
Apple Brandy,6-Methyl-5-Hepten-2-One,9862.0,14.1688
Apple Brandy,Isobutyl hexanoate,7775.0,29.2094
Apple Brandy,Isopentyl hexanoate,16617.0,76.6243
Apple Brandy,Ethyl Undecanoate,12327.0,7.8893
Apple Brandy,Styrene,7501.0,4.8695
Apple Brandy,3-methylthiopropanol,10448.0,285.681
Apple Brandy,Diethyl Succinate,31249.0,53.8028
Apple Brandy,1-propanol,1031.0,333.4068
Apple Brandy,Ethyl Butyrate,7762.0,22.5458
Apple Brandy,2-Heptanone,8051.0,2.2893
Apple Brandy,2-Methyl-1-propanol,6560.0,468.1667
Apple Brandy,Vanillic acid,8468.0,13.351
Apple Brandy,Ethyl Lactate,7344.0,70.3369
Apple Brandy,Propyl Formate,8073.0,95.1694
Apple Brandy,2-Phenylethanol,6054.0,389.9722
Apple Brandy,3-Acetylpyridine,9589.0,0.2332
Apple Brandy,Isoamyl propionate,7772.0,53.69
Apple Brandy,Ethyl Formate,8025.0,70.8712
Apple Brandy,1-octanol,957.0,522.8173
Apple Brandy,cis-3-Hexenyl acetate,5363388.0,7.7392
Apple Brandy,Heptanoic Acid,8094.0,77.7641
Apple Brandy,guaiacol,460.0,0.3539
Apple Brandy,Furfuryl Alcohol,7361.0,482.9176
Apple Brandy,Methyl Acetate,6584.0,44.9015
Apple Brandy,Dimethyl trisulfide,19310.0,0.3803
Apple Brandy,2-Phenylethyl formate,7711.0,28.0264
Apple Brandy,Isobutyl butyrate,10885.0,38.0226
Apple Brandy,Ethyl Benzoate,7165.0,38.9571
Apple Brandy,trans-2-Hexen-1-Ol,5318042.0,2.5105
Apple Brandy,Diethyl Malonate,7761.0,60.4777
Apple Brandy,2-Phenylethyl propionate,31225.0,99.286
Apple Brandy,Ethyl Propionate,7749.0,49.1951
Apple Brandy,4-hydroxybenzaldehyde,126.0,41.2972
Apple Brandy,1-butanol,263.0,258.6676
Apple Brandy,1-Hexanol,8103.0,478.295
Apple Brandy,"2,4-Dimethylbenzaldehyde",61814.0,20.0903
Apple Brandy,Pyridine,1049.0,1.5251
Apple Brandy,Thiazole,9256.0,0.0062
Apple Brandy,beta-Cyclocitral,9895.0,0.9191
Apple Brandy,4-Methyl-5-Thiazoleethanol,1136.0,53.1338
Apple Brandy,Methyl octanoate,8091.0,69.6366
Apple Brandy,4-isopropylbenzaldehyde,326.0,6.7836
Apple Brandy,Hexanoic Acid,8892.0,6.1492
Apple Brandy,octanoic acid,379.0,12.6569
Apple Brandy,2-Acetylpyridine,14286.0,0.4682
Apple Brandy,Beta-Terpineol,8748.0,2.5935
Apple Brandy,Beta-Ionone,638014.0,3.0058
Apple Brandy,3-Methyl-1-Pentanol,11508.0,158.5678
Apple Brandy,Isobutyl Acetate,8038.0,39.6222
Apple Brandy,Ethyl Heptanoate,7797.0,59.2837
Apple Brandy,Methyl 2-furoate,11902.0,2.3619
Apple Brandy,Isovaleric Acid,10430.0,75.5031
Apple Brandy,13002-09-0,83036.0,1.3919
Apple Brandy,Ethyl Cinnamate,637758.0,3.5207
Apple Brandy,cis-3-Hexenyl lactate,5364231.0,88.5517
Apple Brandy,(Z)-Hex-3-en-1-ol (PubChem ID: 5281167),,4.4811
Apple Brandy,Phenethyl acetate,7654.0,21.3706
Apple Brandy,2-Heptanol,10976.0,449.7411
Apple Brandy,Hexyl octanoate,14228.0,19.4193
Apple Brandy,Isopentyl octanoate,16255.0,22.3599
Apple Brandy,Isobutyraldehyde,6561.0,29.2565
Apple Brandy,2-Phenylethyl hexanoate,61384.0,86.8132
Apple Brandy,Ethyl dodecanoate,7800.0,48.9968
Apple Brandy,nerol,643820.0,1.7524
Apple Brandy,4-Ethyl-2-methoxyphenol,62465.0,8.5158
Apple Brandy,Methyl tetradecanoate,31284.0,68.0935
Apple Brandy,Hexyl acetate,8908.0,28.8651
Apple Brandy,Ethyl caproate,31265.0,4.9315
Apple Brandy,Phenethyl butyrate,7658.0,19.1636
Apple Brandy,Ethyl hex-2-enoate,5364778.0,2.856
Armagnac Brandy,2-Furaldehyde,7362.0,21.9056
Armagnac Brandy,2-Methylhexanoic Acid,20653.0,8.6726
Armagnac Brandy,Ethyl 2-octenoate,5364399.0,0.2063
Armagnac Brandy,Isoamyl laurate,61386.0,4.9615
Armagnac Brandy,Ethyl Undecanoate,12327.0,43.1756
Armagnac Brandy,1-propanol,1031.0,435.7838
Armagnac Brandy,Ethyl Butyrate,7762.0,13.2752
Armagnac Brandy,2-Heptanone,8051.0,2.4608
Armagnac Brandy,2-Methyl-1-propanol,6560.0,156.5597
Armagnac Brandy,Vanillic acid,8468.0,84.5839
Armagnac Brandy,Ethyl Lactate,7344.0,43.3112
Armagnac Brandy,Propyl Formate,8073.0,64.9472
Armagnac Brandy,2-Phenylethanol,6054.0,488.7391
Armagnac Brandy,3-Acetylpyridine,9589.0,1.5632
Armagnac Brandy,Ethyl Formate,8025.0,89.4913
Armagnac Brandy,1-octanol,957.0,261.7503
Armagnac Brandy,cis-3-Hexenyl acetate,5363388.0,76.0122
Armagnac Brandy,Heptanoic Acid,8094.0,64.9353
Armagnac Brandy,guaiacol,460.0,0.3981
Armagnac Brandy,Furfuryl Alcohol,7361.0,541.9569
Armagnac Brandy,Methyl Acetate,6584.0,6.0862
Armagnac Brandy,Dimethyl trisulfide,19310.0,0.4759
Armagnac Brandy,2-Phenylethyl formate,7711.0,6.3957
Armagnac Brandy,trans-2-Hexen-1-Ol,5318042.0,3.4113
Armagnac Brandy,Ethyl Propionate,7749.0,45.4974
Armagnac Brandy,4-hydroxybenzaldehyde,126.0,27.926
Armagnac Brandy,1-butanol,263.0,314.9388
Armagnac Brandy,1-Hexanol,8103.0,269.6463
Armagnac Brandy,"2,4-Dimethylbenzaldehyde",61814.0,3.9244
Armagnac Brandy,Pyridine,1049.0,0.5098
Armagnac Brandy,Thiazole,9256.0,0.267
Armagnac Brandy,4-Methyl-5-Thiazoleethanol,1136.0,483.8224
Armagnac Brandy,Methyl octanoate,8091.0,7.8253
Armagnac Brandy,4-isopropylbenzaldehyde,326.0,46.0933
Armagnac Brandy,Hexanoic Acid,8892.0,80.0459
Armagnac Brandy,octanoic acid,379.0,34.8852
Armagnac Brandy,2-Acetylpyridine,14286.0,0.6326
Armagnac Brandy,3-Methyl-1-Pentanol,11508.0,565.0337
Armagnac Brandy,Isobutyl Acetate,8038.0,18.344
Armagnac Brandy,Ethyl Heptanoate,7797.0,75.4412
Armagnac Brandy,Methyl 2-furoate,11902.0,3.5834
Armagnac Brandy,Isovaleric Acid,10430.0,0.1777
Armagnac Brandy,Ethyl Cinnamate,637758.0,56.3053
Armagnac Brandy,cis-3-Hexenyl lactate,5364231.0,89.8618
Armagnac Brandy,Phenethyl acetate,7654.0,76.5078
Armagnac Brandy,2-Heptanol,10976.0,238.9132
Armagnac Brandy,Isobutyraldehyde,6561.0,8.2545
Armagnac Brandy,Ethyl dodecanoate,7800.0,59.9421
Armagnac Brandy,nerol,643820.0,3.6006
Armagnac Brandy,4-Ethyl-2-methoxyphenol,62465.0,8.3094
Armagnac Brandy,Ethyl caproate,31265.0,0.1457
Blackberry Brandy,2-Furaldehyde,7362.0,8.9546
Blackberry Brandy,2-Methylhexanoic Acid,20653.0,42.2258
Blackberry Brandy,Ethyl 2-octenoate,5364399.0,2.5563
Blackberry Brandy,Isoamyl laurate,61386.0,1.9477
Blackberry Brandy,Ethyl Undecanoate,12327.0,55.8177
Blackberry Brandy,Ethyl Butyrate,7762.0,95.3014
Blackberry Brandy,2-Heptanone,8051.0,2.4804
Blackberry Brandy,2-Methyl-1-propanol,6560.0,295.7968
Blackberry Brandy,Vanillic acid,8468.0,20.3755
Blackberry Brandy,Ethyl Lactate,7344.0,81.4876
Blackberry Brandy,Propyl Formate,8073.0,41.4452
Blackberry Brandy,2-Phenylethanol,6054.0,386.5014
Blackberry Brandy,3-Acetylpyridine,9589.0,1.0142
Blackberry Brandy,Ethyl Formate,8025.0,71.5173
Blackberry Brandy,1-octanol,957.0,344.2049
Blackberry Brandy,cis-3-Hexenyl acetate,5363388.0,94.7177
Blackberry Brandy,Heptanoic Acid,8094.0,81.5718
Blackberry Brandy,guaiacol,460.0,0.7769
Blackberry Brandy,Furfuryl Alcohol,7361.0,556.4871
Blackberry Brandy,Methyl Acetate,6584.0,17.5537
Blackberry Brandy,Dimethyl trisulfide,19310.0,0.3383
Blackberry Brandy,2-Phenylethyl formate,7711.0,72.7392
Blackberry Brandy,acetaldehyde,177.0,0.0588
Blackberry Brandy,trans-2-Hexen-1-Ol,5318042.0,2.4168
Blackberry Brandy,Ethyl Propionate,7749.0,50.7874
Blackberry Brandy,4-hydroxybenzaldehyde,126.0,15.1106
Blackberry Brandy,1-butanol,263.0,420.1569
Blackberry Brandy,1-Hexanol,8103.0,585.7257
Blackberry Brandy,"2,4-Dimethylbenzaldehyde",61814.0,18.2801
Blackberry Brandy,Pyridine,1049.0,0.6398
Blackberry Brandy,Thiazole,9256.0,0.3286
Blackberry Brandy,4-Methyl-5-Thiazoleethanol,1136.0,311.5332
Blackberry Brandy,Methyl octanoate,8091.0,52.4568
Blackberry Brandy,4-isopropylbenzaldehyde,326.0,43.271
Blackberry Brandy,Hexanoic Acid,8892.0,5.027
Blackberry Brandy,octanoic acid,379.0,51.6523
Blackberry Brandy,2-Acetylpyridine,14286.0,1.4543
Blackberry Brandy,3-Methyl-1-Pentanol,11508.0,355.839
Blackberry Brandy,Isobutyl Acetate,8038.0,36.4761
Blackberry Brandy,Ethyl Heptanoate,7797.0,97.6607
Blackberry Brandy,Methyl 2-furoate,11902.0,4.1108
Blackberry Brandy,Isovaleric Acid,10430.0,83.4981
Blackberry Brandy,Ethyl Cinnamate,637758.0,88.5267
Blackberry Brandy,cis-3-Hexenyl lactate,5364231.0,50.3722
Blackberry Brandy,Phenethyl acetate,7654.0,79.4722
Blackberry Brandy,2-Heptanol,10976.0,461.4805
Blackberry Brandy,Isobutyraldehyde,6561.0,28.71
Blackberry Brandy,Ethyl dodecanoate,7800.0,53.2819
Blackberry Brandy,nerol,643820.0,3.5389
Blackberry Brandy,4-Ethyl-2-methoxyphenol,62465.0,2.8451
Blackberry Brandy,Ethyl caproate,31265.0,0.2749
Cherry Brandy,2-Furaldehyde,7362.0,5.6689
Cherry Brandy,2-Methylhexanoic Acid,20653.0,69.8744
Cherry Brandy,Ethyl 2-octenoate,5364399.0,1.3986
Cherry Brandy,Isoamyl laurate,61386.0,2.3535
Cherry Brandy,Ethyl Undecanoate,12327.0,67.3856
Cherry Brandy,Diethyl Succinate,31249.0,6.6837
Cherry Brandy,Ethyl Butyrate,7762.0,93.7458
Cherry Brandy,2-Heptanone,8051.0,4.5868
Cherry Brandy,2-Methyl-1-propanol,6560.0,485.3795
Cherry Brandy,Vanillic acid,8468.0,85.9777
Cherry Brandy,Ethyl Lactate,7344.0,65.5746
Cherry Brandy,Propyl Formate,8073.0,14.0747
Cherry Brandy,2-Phenylethanol,6054.0,223.9034
Cherry Brandy,3-Acetylpyridine,9589.0,1.4707
Cherry Brandy,Ethyl Formate,8025.0,39.7468
Cherry Brandy,1-octanol,957.0,457.4434
Cherry Brandy,cis-3-Hexenyl acetate,5363388.0,20.1702
Cherry Brandy,Heptanoic Acid,8094.0,50.6148
Cherry Brandy,guaiacol,460.0,3.7007
Cherry Brandy,Furfuryl Alcohol,7361.0,222.8982
Cherry Brandy,Methyl Acetate,6584.0,69.7305
Cherry Brandy,Dimethyl trisulfide,19310.0,0.4382
Cherry Brandy,2-Phenylethyl formate,7711.0,70.542
Cherry Brandy,Ethyl Benzoate,7165.0,95.0316
Cherry Brandy,trans-2-Hexen-1-Ol,5318042.0,2.2949
Cherry Brandy,Ethyl Propionate,7749.0,73.0404
Cherry Brandy,4-hydroxybenzaldehyde,126.0,45.0387
Cherry Brandy,1-butanol,263.0,297.5513
Cherry Brandy,1-Hexanol,8103.0,131.2451
Cherry Brandy,"2,4-Dimethylbenzaldehyde",61814.0,33.8157
Cherry Brandy,Pyridine,1049.0,1.5164
Cherry Brandy,Thiazole,9256.0,0.383
Cherry Brandy,4-Methyl-5-Thiazoleethanol,1136.0,41.651
Cherry Brandy,Methyl octanoate,8091.0,54.2298
Cherry Brandy,4-isopropylbenzaldehyde,326.0,16.9722
Cherry Brandy,Hexanoic Acid,8892.0,32.6934
Cherry Brandy,octanoic acid,379.0,11.1262
Cherry Brandy,2-Acetylpyridine,14286.0,1.3159
Cherry Brandy,3-Methyl-1-Pentanol,11508.0,597.0758
Cherry Brandy,Isobutyl Acetate,8038.0,21.3978
Cherry Brandy,Ethyl Heptanoate,7797.0,34.2874
Cherry Brandy,Methyl 2-furoate,11902.0,4.2856
Cherry Brandy,Isovaleric Acid,10430.0,70.7789
Cherry Brandy,Ethyl Cinnamate,637758.0,19.7139
Cherry Brandy,cis-3-Hexenyl lactate,5364231.0,0.8737
Cherry Brandy,Phenethyl acetate,7654.0,91.0724
Cherry Brandy,2-Heptanol,10976.0,349.3573
Cherry Brandy,Isobutyraldehyde,6561.0,4.5883
Cherry Brandy,Ethyl dodecanoate,7800.0,59.4467
Cherry Brandy,nerol,643820.0,4.6326
Cherry Brandy,4-Ethyl-2-methoxyphenol,62465.0,6.1983
Cherry Brandy,Ethyl caproate,31265.0,2.5599
Cognac Brandy,Isoamyl butyrate,7795.0,69.8411
Cognac Brandy,Octan-2-ol,20083.0,2.9741
Cognac Brandy,Isopentyl hexanoate,16617.0,92.2916
Cognac Brandy,2-Methylbutyl Acetate,12209.0,25.7942
Cognac Brandy,Cycloionone,110664.0,1.7176
Cognac Brandy,2-Methylbutyraldehyde,7284.0,45.7095
Cognac Brandy,3-methylthiopropanol,10448.0,435.5548
Cognac Brandy,Methyl Benzoate,7150.0,31.6811
Cognac Brandy,Ethyl Octanoate,7799.0,87.1907
Cognac Brandy,2-Methyl-1-propanol,6560.0,250.5605
Cognac Brandy,Vanillic acid,8468.0,51.3354
Cognac Brandy,formic acid,284.0,98.4257
Cognac Brandy,Isopulegol,170833.0,2.1907
Cognac Brandy,Propyl Formate,8073.0,24.8291
Cognac Brandy,palmitic acid,985.0,52.3094
Cognac Brandy,Ethyl Formate,8025.0,11.8273
Cognac Brandy,Isobutyric Acid,6590.0,80.3818
Cognac Brandy,3-Octanol,11527.0,233.4732
Cognac Brandy,Hexyl Butyrate,17525.0,2.7136
Cognac Brandy,Methyl Acetate,6584.0,10.0301
Cognac Brandy,2-Nonanone,13187.0,0.0218
Cognac Brandy,Ethyl Pyruvate,12041.0,4.9299
Cognac Brandy,Isopentyl formate,8052.0,43.1905
Cognac Brandy,"2,6-Dimethyl-4-heptanol",7957.0,368.0537
Cognac Brandy,Nerol oxide,61275.0,3.2373
Cognac Brandy,Ethyl 2-methylbutyrate,24020.0,18.5202
Cognac Brandy,Isobutyl heptanoate,24516.0,77.4669
Cognac Brandy,Tiglic aldehyde,5321950.0,4.4986
Cognac Brandy,cis-2-Hexen-1-ol,5324489.0,3.7043
Cognac Brandy,1-Phenylethanol,7409.0,187.7155
Cognac Brandy,Propyl acetate,7997.0,41.8954
Cognac Brandy,Octan-2-one,8093.0,15.9543
Cognac Brandy,1-Hexanol,8103.0,33.7747
Cognac Brandy,1-Heptanol,8129.0,197.7445
Cognac Brandy,Pyridine,1049.0,0.4763
Cognac Brandy,4-Methyl-5-Thiazoleethanol,1136.0,382.7149
Cognac Brandy,Beta-Terpineol,8748.0,3.4815
Cognac Brandy,"trans,trans-2,4-Nonadienal",5283339.0,2.2509
Cognac Brandy,Ethyl Phenylacetate,7590.0,8.2735
Cognac Brandy,13679-86-2,61665.0,0.6017
Cognac Brandy,Methyl 2-furoate,11902.0,3.7379
Cognac Brandy,Isovaleric Acid,10430.0,9.3163
Cognac Brandy,cis-3-Hexenyl lactate,5364231.0,45.3796
Cognac Brandy,Ethyl Isovalerate,7945.0,98.0737
Cognac Brandy,2-Heptanol,10976.0,225.6891
Cognac Brandy,Isobutyl Formate,10957.0,23.5627
Cognac Brandy,alpha-TERPINEOL,17100.0,0.2177
Cognac Brandy,2-Pentanone,7895.0,0.5693
Cognac Brandy,13679-70-4,61663.0,3.3206
Cognac Brandy,Phenethyl isobutyrate,7655.0,77.0072
Cognac Brandy,Ethyl 10-Undecenoate,12729.0,1.0813
Cognac Brandy,Ethyl caproate,31265.0,1.8039
Cognac Brandy,Delta-Nonalactone,18698.0,0.1666
Cognac Brandy,Ethyl 3-hydroxyhexanoate,61293.0,42.8277
Cognac Brandy,Ethyl 3-(methylthio)propionate (PubChem ID: 61592),,27.7676
Cognac Brandy,Ethyl Decanoate,8048.0,74.3277
Cognac Brandy,Isoamyl laurate,61386.0,4.1754
Cognac Brandy,Ethyl Undecanoate,12327.0,16.3857
Cognac Brandy,Ethyl Butyrate,7762.0,98.5991
Cognac Brandy,Phenylethyl isovalerate,8792.0,74.4244
Cognac Brandy,Ethyl Stearate,8122.0,35.595
Cognac Brandy,Damascenone,5366074.0,4.7496
Cognac Brandy,3-Heptanol,11520.0,65.9471
Cognac Brandy,1-octanol,957.0,93.5281
Cognac Brandy,gamma-Caprolactone,12756.0,0.403
Cognac Brandy,cis-3-Hexenyl acetate,5363388.0,98.1875
Cognac Brandy,Heptanoic Acid,8094.0,47.6557
Cognac Brandy,guaiacol,460.0,0.4274
Cognac Brandy,3-Hexanol,12178.0,496.555
Cognac Brandy,isopropanol,3776.0,537.2112
Cognac Brandy,Furfuryl Alcohol,7361.0,297.357
Cognac Brandy,Tetradecanoic acid,11005.0,22.3339
Cognac Brandy,trans-2-Nonen-1-ol,5364941.0,2.2614
Cognac Brandy,vanillin,1183.0,1.079
Cognac Brandy,Methyl Nicotinate,7151.0,3.3853
Cognac Brandy,Dimethyl disulfide,12232.0,0.1186
Cognac Brandy,Methyl Dodecanoate,8139.0,18.6082
Cognac Brandy,Diethyl Malonate,7761.0,28.0513
Cognac Brandy,"2,3-Pentanedione",11747.0,1.8598
Cognac Brandy,phenol,996.0,8.9466
Cognac Brandy,Propyl Hexanoate,12293.0,30.2957
Cognac Brandy,Nerolidol,5284507.0,4.8253
Cognac Brandy,Butyl Lactate,8738.0,30.0551
Cognac Brandy,Undecanal,8186.0,42.9131
Cognac Brandy,Carvomenthone,10362.0,4.127
Cognac Brandy,Methyl octanoate,8091.0,74.9616
Cognac Brandy,Hexanoic Acid,8892.0,71.4523
Cognac Brandy,2-Acetylpyridine,14286.0,0.1672
Cognac Brandy,Beta-Ionone,638014.0,0.4362
